key,file,line,kind
"RUNWEAVE_APP_SERVER_HOME","electron/src/desktop/config.ts","54","property"
"RUNWEAVE_APP_SERVER_HOME","electron/src/desktop/config.ts","55","property"
"RUNWEAVE_APP_SERVER_HOME","electron/src/desktop/config.ts","104","property"
"RUNWEAVE_APP_SERVER_HOME","electron/src/desktop/config.ts","110","property"
"RUNWEAVE_APP_SERVER_HOME","packages/agent-bridge/hooks/app-server-client.cjs","38","property"
"RUNWEAVE_APP_SERVER_HOME","packages/shared/src/app-server/paths.ts","40","property"
"RUNWEAVE_APP_SERVER_HOME","scripts/dev-session/verify/beta-slot-pool.mjs","126","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_HOME","scripts/lib/app-server-threadref-fixture.mjs","23","property"
"RUNWEAVE_APP_SERVER_HOME","scripts/lib/app-server-threadref-fixture.mjs","230","property"
"RUNWEAVE_APP_SERVER_HOME","scripts/update/context.mjs","29","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_HOME","scripts/update/index.mjs","56","property"
"RUNWEAVE_APP_SERVER_HOME","scripts/update/operations.mjs","132","property"
"RUNWEAVE_APP_SERVER_PORT","app-server/src/config.ts","32","property"
"RUNWEAVE_APP_SERVER_RELEASE_ID","app-server/src/config.ts","44","property"
"RUNWEAVE_APP_SERVER_RUNTIME_ROOT","app-server/src/config.ts","46","property"
"RUNWEAVE_APP_SERVER_RUNTIME_ROOT","packages/shared/src/app-server/paths.ts","53","property"
"RUNWEAVE_APP_SERVER_RUNTIME_ROOT","scripts/update/context.mjs","30","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_SOURCE","app-server/src/config.ts","43","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","app-server/src/config.ts","27","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","backend/src/terminal/runtime/environment.ts","55","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","electron/resources/hooks/app-server-client.cjs","37","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","electron/resources/hooks/pi/bridge/app-server-client.cjs","37","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","packages/agent-bridge/hooks/app-server-client.cjs","37","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","packages/shared/src/app-server/paths.ts","15","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","scripts/lib/app-server-threadref-fixture.mjs","23","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","scripts/lib/app-server-threadref-fixture.mjs","229","property"
"RUNWEAVE_APP_SERVER_STATE_DIR","scripts/update/context.mjs","31","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_THREAD_STATUS_INTERVAL_MS","app-server/src/index.ts","92","property"
"RUNWEAVE_APP_SERVER_THREAD_STATUS_START_DELAY_MS","app-server/src/index.ts","88","property"
"RUNWEAVE_APP_SERVER_TOKEN","backend/src/app-server/integration.ts","224","property"
"RUNWEAVE_APP_SERVER_TOKEN","backend/src/scheduled-tasks/providers/codex.ts","221","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_TOKEN","backend/src/terminal/runtime/environment.ts","56","property"
"RUNWEAVE_APP_SERVER_TOKEN","electron/resources/hooks/app-server-client.cjs","28","property"
"RUNWEAVE_APP_SERVER_TOKEN","electron/resources/hooks/pi/bridge/app-server-client.cjs","28","property"
"RUNWEAVE_APP_SERVER_TOKEN","packages/agent-bridge/hooks/app-server-client.cjs","28","property"
"RUNWEAVE_APP_SERVER_TOKEN","packages/shared/src/app-server/discovery.ts","191","property"
"RUNWEAVE_APP_SERVER_TOKEN","scripts/beta/operations.mjs","140","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_TOKEN","scripts/dev-session/verify/beta-slot-pool.mjs","127","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_TOKEN","scripts/dev-session/verify/registry.mjs","558","property"
"RUNWEAVE_APP_SERVER_TOKEN","scripts/lib/app-server-threadref-fixture.mjs","25","property"
"RUNWEAVE_APP_SERVER_TOKEN","scripts/update/context.mjs","33","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_URL","backend/src/app-server/integration.ts","224","property"
"RUNWEAVE_APP_SERVER_URL","backend/src/terminal/runtime/environment.ts","57","property"
"RUNWEAVE_APP_SERVER_URL","electron/resources/hooks/app-server-client.cjs","27","property"
"RUNWEAVE_APP_SERVER_URL","electron/resources/hooks/pi/bridge/app-server-client.cjs","27","property"
"RUNWEAVE_APP_SERVER_URL","electron/src/backend/packaged/controller.ts","113","property"
"RUNWEAVE_APP_SERVER_URL","packages/agent-bridge/hooks/app-server-client.cjs","27","property"
"RUNWEAVE_APP_SERVER_URL","packages/shared/src/app-server/discovery.ts","190","property"
"RUNWEAVE_APP_SERVER_URL","scripts/beta/operations.mjs","141","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_URL","scripts/dev-session/verify/beta-slot-pool.mjs","128","dynamic-key-candidate"
"RUNWEAVE_APP_SERVER_URL","scripts/dev-session/verify/registry.mjs","554","property"
"RUNWEAVE_APP_SERVER_URL","scripts/lib/app-server-threadref-fixture.mjs","24","property"
"RUNWEAVE_APP_SERVER_URL","scripts/update/context.mjs","32","dynamic-key-candidate"
"RUNWEAVE_AUTO_INSTALL_LOCAL_UPDATES","electron/src/updater/index.ts","26","property"
"RUNWEAVE_BACKEND_LOG_DIR","backend/src/utils/path.ts","124","property"
"RUNWEAVE_BACKEND_PORT","backend/src/bootstrap/runtime-status.ts","14","property"
"RUNWEAVE_BACKEND_PORT","backend/src/terminal/runtime/environment.ts","50","property"
"RUNWEAVE_BACKEND_PORT","packages/runweave-cli/src/config/profile-store.ts","190","property"
"RUNWEAVE_BACKEND_PORT","scripts/dev-session/ready-project.mjs","33","dynamic-key-candidate"
"RUNWEAVE_BACKEND_PORT","scripts/dev/web.mjs","21","dynamic-key-candidate"
"RUNWEAVE_BACKEND_PORT","scripts/update/context.mjs","34","dynamic-key-candidate"
"RUNWEAVE_BACKEND_URL","electron/src/activity/emitter.ts","22","property"
"RUNWEAVE_BACKEND_URL","electron/src/backend/packaged/controller.ts","188","property"
"RUNWEAVE_BACKEND_URL","electron/src/backend/packaged/controller.ts","323","property"
"RUNWEAVE_BACKEND_URL","electron/src/desktop/runtime-state.ts","17","property"
"RUNWEAVE_BACKEND_URL","electron/src/main.ts","382","property"
"RUNWEAVE_BACKEND_URL","electron/src/preload.ts","132","property"
"RUNWEAVE_BACKEND_URL","scripts/dev/web.mjs","13","dynamic-key-candidate"
"RUNWEAVE_BASE_URL","backend/src/bootstrap/runtime-status.ts","13","property"
"RUNWEAVE_BASE_URL","backend/src/terminal/runtime/environment.ts","49","property"
"RUNWEAVE_BASE_URL","packages/runweave-cli/src/config/profile-store.ts","185","property"
"RUNWEAVE_BASE_URL","scripts/dev-session/ready-project.mjs","33","dynamic-key-candidate"
"RUNWEAVE_BASE_URL","scripts/dev/web.mjs","22","dynamic-key-candidate"
"RUNWEAVE_BASE_URL","scripts/update/context.mjs","35","dynamic-key-candidate"
"RUNWEAVE_BETA_POOL_MIGRATION_FAILPOINT","scripts/dev-session/beta-pool/storage/migration.mjs","33","property"
"RUNWEAVE_BETA_POOL_MIGRATION_FAILPOINT","scripts/dev-session/verify/beta-pool-storage-migration.mjs","150","property"
"RUNWEAVE_BETA_POOL_MIGRATION_FAILPOINT","scripts/dev-session/verify/beta-pool-storage-migration.mjs","158","property"
"RUNWEAVE_BETA_POOL_MIN_FREE_BYTES","scripts/dev-session/beta-pool/storage/index.mjs","138","property"
"RUNWEAVE_BETA_RELEASE_FAILPOINT","scripts/dev-session/beta-pool/lifecycle.mjs","123","property"
"RUNWEAVE_BETTER_SQLITE3_NATIVE_BINDING","backend/src/evolution/storage/sqlite-driver.ts","8","property"
"RUNWEAVE_BETTER_SQLITE3_NATIVE_BINDING","backend/src/experience/storage.ts","59","property"
"RUNWEAVE_BETTER_SQLITE3_NATIVE_BINDING","backend/src/knowledge-inbox/storage.ts","36","property"
"RUNWEAVE_BETTER_SQLITE3_NATIVE_BINDING","scripts/release/backend-start.mjs","39","property"
"RUNWEAVE_BETTER_SQLITE3_PACKAGE_DIR","backend/src/evolution/storage/sqlite-driver.ts","7","property"
"RUNWEAVE_BETTER_SQLITE3_PACKAGE_DIR","backend/src/experience/storage.ts","55","property"
"RUNWEAVE_BETTER_SQLITE3_PACKAGE_DIR","backend/src/knowledge-inbox/storage.ts","32","property"
"RUNWEAVE_BETTER_SQLITE3_PACKAGE_DIR","scripts/release/backend-start.mjs","34","property"
"RUNWEAVE_BETTER_SQLITE3_PACKAGE_DIR","scripts/release/backend-start.mjs","40","property"
"RUNWEAVE_BROWSER_LOCAL_ENABLED","backend/src/browser-local/service.ts","27","property"
"RUNWEAVE_BROWSER_WEBMCP","electron/src/browser/view/lifecycle.ts","92","property"
"RUNWEAVE_CLI_BIN","electron/resources/hooks/feishu_stop_notify.sh","177","supplemental-literal"
"RUNWEAVE_CLI_BIN","electron/resources/hooks/pi/bridge/feishu_stop_notify.sh","177","supplemental-literal"
"RUNWEAVE_CLI_BIN","packages/agent-bridge/hooks/feishu_stop_notify.sh","177","supplemental-literal"
"RUNWEAVE_CLI_BIN","plugins/toolkit/hooks/feishu_stop_notify.sh","177","supplemental-literal"
"RUNWEAVE_CLI_BUNDLE_OUTFILE","packages/runweave-cli/scripts/bundle.mjs","5","property"
"RUNWEAVE_CLI_BUNDLE_OUTFILE","scripts/install/app-server.mjs","41","property"
"RUNWEAVE_CLI_BUNDLE_OUTFILE","scripts/update/cli.mjs","106","property"
"RUNWEAVE_CLI_BUNDLE_OUTFILE","scripts/update/index.mjs","256","property"
"RUNWEAVE_CODESIGN_IDENTITY","electron/scripts/adhoc-sign-mac.js","64","property"
"RUNWEAVE_CODEX_BIN","backend/src/evolution/providers/availability.ts","29","property"
"RUNWEAVE_CODEX_BIN","backend/src/evolution/providers/codex.ts","14","property"
"RUNWEAVE_CODEX_BIN","backend/src/scheduled-tasks/providers/capabilities.ts","13","property"
"RUNWEAVE_CODEX_BIN","backend/src/scheduled-tasks/providers/codex.ts","24","property"
"RUNWEAVE_CODEX_SESSIONS_DIR","app-server/src/codex/lifecycle-reader.ts","38","property"
"RUNWEAVE_COMPANION_AGENT_EXECUTABLE","electron/src/companion/agent.ts","33","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","backend/src/bootstrap/runtime-status.ts","16","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","backend/src/terminal/runtime/environment.ts","46","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","378","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","electron/resources/hooks/runweave-hook-bridge.cjs","378","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","378","property"
"RUNWEAVE_COMPLETION_HOOK_ENDPOINT","scripts/dev/web.mjs","23","dynamic-key-candidate"
"RUNWEAVE_CONFIG_FILE","backend/src/terminal/runtime/environment.ts","51","property"
"RUNWEAVE_CONFIG_FILE","electron/src/backend/packaged/auth.ts","236","property"
"RUNWEAVE_CONFIG_FILE","electron/src/backend/packaged/auth.ts","340","property"
"RUNWEAVE_CONFIG_FILE","electron/src/backend/packaged/controller.ts","122","property"
"RUNWEAVE_CONFIG_FILE","electron/src/desktop/config.ts","98","property"
"RUNWEAVE_CONFIG_FILE","packages/runweave-cli/src/config/profile-store.ts","42","property"
"RUNWEAVE_CONFIG_FILE","scripts/update/context.mjs","36","dynamic-key-candidate"
"RUNWEAVE_DESKTOP_CDP_PORT","electron/scripts/bundle.mjs","42","property"
"RUNWEAVE_DESKTOP_CDP_PORT","electron/src/desktop/config.ts","35","property"
"RUNWEAVE_DESKTOP_CDP_PORT","scripts/update/operations.mjs","133","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/auth/config.ts","57","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/bootstrap/runtime-services.ts","106","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/bootstrap/runtime-services.ts","107","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/bootstrap/runtime-services.ts","108","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/experience/storage.ts","22","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/experience/storage.ts","24","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/routes/activity/index.ts","60","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/terminal/runtime/environment.ts","52","property"
"RUNWEAVE_DESKTOP_CHANNEL","backend/src/tunnels/read-model.ts","57","property"
"RUNWEAVE_DESKTOP_CHANNEL","electron/scripts/bundle.mjs","24","property"
"RUNWEAVE_DESKTOP_CHANNEL","electron/src/desktop/config.ts","57","property"
"RUNWEAVE_DESKTOP_CHANNEL","scripts/dev/web.mjs","24","dynamic-key-candidate"
"RUNWEAVE_DESKTOP_CHANNEL","scripts/update/context.mjs","8","property"
"RUNWEAVE_DESKTOP_CHANNEL","scripts/update/context.mjs","37","dynamic-key-candidate"
"RUNWEAVE_DESKTOP_INSTANCE_ID","backend/src/activity/runtime.ts","39","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/scripts/bundle.mjs","30","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/activity/emitter.ts","96","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/backend/packaged/controller.ts","87","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/desktop/config.ts","24","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/desktop/config.ts","41","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/main.ts","368","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","electron/src/monitoring/runtime-status.ts","18","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","scripts/update/context.mjs","12","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","scripts/update/core.mjs","193","property"
"RUNWEAVE_DESKTOP_INSTANCE_ID","scripts/update/index.mjs","82","property"
"RUNWEAVE_DESKTOP_SOURCE_REVISION","electron/scripts/bundle.mjs","27","property"
"RUNWEAVE_DESKTOP_STATE_DIR","backend/src/tunnels/read-model.ts","34","property"
"RUNWEAVE_DESKTOP_STATE_DIR","electron/src/desktop/config.ts","75","property"
"RUNWEAVE_DESKTOP_STATUS_PATH","electron/scripts/bundle.mjs","39","property"
"RUNWEAVE_DESKTOP_STATUS_PATH","electron/src/backend/packaged/controller.ts","57","property"
"RUNWEAVE_DESKTOP_STATUS_PATH","electron/src/desktop/config.ts","47","property"
"RUNWEAVE_DESKTOP_STATUS_PATH","electron/src/desktop/config.ts","48","property"
"RUNWEAVE_DESKTOP_STATUS_PATH","scripts/update/operations.mjs","134","property"
"RUNWEAVE_DESKTOP_USER_DATA_DIR","electron/scripts/bundle.mjs","36","property"
"RUNWEAVE_DESKTOP_USER_DATA_DIR","electron/src/desktop/config.ts","27","property"
"RUNWEAVE_DESKTOP_USER_DATA_DIR","electron/src/desktop/config.ts","61","property"
"RUNWEAVE_DESKTOP_USER_DATA_DIR","electron/src/desktop/local-state.ts","17","property"
"RUNWEAVE_DEV_ALLOW_PARENT_PROFILE","scripts/dev/web.mjs","53","supplemental-literal"
"RUNWEAVE_DEV_BROWSER_PROFILE_DIR","scripts/dev-session/services/dedicated.mjs","165","supplemental-literal"
"RUNWEAVE_DEV_BROWSER_PROFILE_DIR","scripts/dev/web.mjs","44","supplemental-literal"
"RUNWEAVE_DEV_BROWSER_PROFILE_DIR","scripts/evolution/verify-repository-startup.mjs","25","supplemental-literal"
"RUNWEAVE_DEV_BROWSER_PROFILE_DIR","scripts/verify/backend/runtime-lifecycle.ts","34","supplemental-literal"
"RUNWEAVE_DEV_SESSION_HOME","backend/src/agent-team/fixtures/dev-session-registry.ts","29","property"
"RUNWEAVE_DEV_SESSION_HOME","backend/src/terminal/workspace-service/worktree-deletion.ts","189","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/beta-pool/recovery/retained-state.mjs","65","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/registry.mjs","25","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","148","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","167","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","173","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","183","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","193","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","204","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","209","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","219","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","227","property"
"RUNWEAVE_DEV_SESSION_HOME","scripts/dev-session/verify/registry.mjs","291","property"
"RUNWEAVE_DEV_SESSION_ID","app-server/src/config.ts","48","property"
"RUNWEAVE_DEV_SESSION_ID","backend/src/index.ts","474","property"
"RUNWEAVE_DEV_SESSION_ID","backend/src/server/health.ts","18","property"
"RUNWEAVE_DEV_SESSION_ID","backend/src/server/health.ts","19","property"
"RUNWEAVE_DEV_SESSION_ID","backend/src/tunnels/read-model.ts","51","property"
"RUNWEAVE_DEV_SESSION_ID","electron/scripts/bundle.mjs","33","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/backend/health-auth.ts","74","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/backend/health-auth.ts","79","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/backend/packaged/controller.ts","88","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/companion/preferences.ts","14","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/desktop/config.ts","30","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/desktop/config.ts","43","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/desktop/config.ts","44","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/desktop/config.ts","73","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/desktop/local-state.ts","25","property"
"RUNWEAVE_DEV_SESSION_ID","electron/src/main.ts","369","property"
"RUNWEAVE_DEV_SESSION_ID","scripts/dev-session/registry.mjs","287","property"
"RUNWEAVE_DEV_SESSION_ID","scripts/update/operations.mjs","345","property"
"RUNWEAVE_DEV_URL","electron/src/desktop/config.ts","133","property"
"RUNWEAVE_DEV_URL","scripts/dev/web.mjs","12","dynamic-key-candidate"
"RUNWEAVE_E2E_TEST_ROUTES","backend/src/index.ts","209","property"
"RUNWEAVE_ELECTRON_APP_ID","scripts/electron/dist-retry.mjs","317","property"
"RUNWEAVE_ELECTRON_APP_ID","scripts/electron/dist-retry.mjs","318","property"
"RUNWEAVE_ELECTRON_BUILD_ROOT","scripts/electron/dist-retry.mjs","332","property"
"RUNWEAVE_ELECTRON_BUILD_ROOT","scripts/update/operations.mjs","547","property"
"RUNWEAVE_ELECTRON_BUILD_VERSION","electron/scripts/build-companion-agent.mjs","44","property"
"RUNWEAVE_ELECTRON_BUILD_VERSION","scripts/electron/dist-retry.mjs","306","property"
"RUNWEAVE_ELECTRON_BUILD_VERSION","scripts/electron/dist-retry.mjs","308","property"
"RUNWEAVE_ELECTRON_BUILD_VERSION","scripts/electron/dist-retry.mjs","309","property"
"RUNWEAVE_ELECTRON_BUILDER_CONFIG","scripts/update/context.mjs","17","property"
"RUNWEAVE_ELECTRON_BUILDER_CONFIG","scripts/update/context.mjs","38","dynamic-key-candidate"
"RUNWEAVE_ELECTRON_BUNDLE_OUTDIR","electron/scripts/bundle.mjs","11","property"
"RUNWEAVE_ELECTRON_DOCK_ICON_PATH","electron/src/desktop/config.ts","143","property"
"RUNWEAVE_ELECTRON_DOCK_ICON_PATH","electron/src/desktop/config.ts","144","property"
"RUNWEAVE_ELECTRON_PRELOAD_PATH","electron/src/desktop/config.ts","140","property"
"RUNWEAVE_ELECTRON_PRELOAD_PATH","electron/src/desktop/config.ts","141","property"
"RUNWEAVE_ELECTRON_RESOURCES_DIR","electron/src/main.ts","354","property"
"RUNWEAVE_ELECTRON_RESOURCES_DIR","electron/src/main.ts","355","property"
"RUNWEAVE_EVOLUTION_HOME","backend/src/utils/path.ts","74","property"
"RUNWEAVE_EVOLUTION_MCP_TOKEN","backend/src/evolution/providers/process-runner.ts","104","property"
"RUNWEAVE_EVOLUTION_TEST_MODE","backend/src/utils/path.ts","73","property"
"RUNWEAVE_EVOLUTION_WORKER_ENTRY","backend/src/evolution/storage/store.ts","54","property"
"RUNWEAVE_EVOLUTION_WORKER_ENTRY","scripts/release/backend-start.mjs","26","property"
"RUNWEAVE_EXPECTED_BACKEND_ID","electron/src/backend/packaged/controller.ts","348","property"
"RUNWEAVE_EXPERIENCE_HOME","backend/src/experience/storage.ts","30","property"
"RUNWEAVE_EXPERIENCE_HOME","backend/src/experience/storage.ts","31","property"
"RUNWEAVE_EXPERIENCE_LEARNING","backend/src/experience/bootstrap.ts","14","property"
"RUNWEAVE_EXPERIENCE_LEARNING","backend/src/experience/bootstrap.ts","16","property"
"RUNWEAVE_EXPERIENCE_NAMESPACE","backend/src/experience/storage.ts","19","property"
"RUNWEAVE_EXPERIENCE_TEST_MODE","backend/src/bootstrap/knowledge-inbox.ts","30","property"
"RUNWEAVE_EXPERIENCE_TEST_MODE","backend/src/experience/storage.ts","20","property"
"RUNWEAVE_EXPERIENCE_TEST_MODE","backend/src/experience/storage.ts","30","property"
"RUNWEAVE_FEISHU_STATE_DIR","packages/runweave-cli/src/feishu/state-store.ts","71","property"
"RUNWEAVE_HOOK_DEBUG_LOG","backend/src/bootstrap/runtime-services.ts","228","property"
"RUNWEAVE_HOOK_DEBUG_LOG","backend/src/terminal/runtime/environment.ts","47","property"
"RUNWEAVE_HOOK_DEBUG_LOG","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","50","property"
"RUNWEAVE_HOOK_DEBUG_LOG","electron/resources/hooks/runweave-hook-bridge.cjs","50","property"
"RUNWEAVE_HOOK_DEBUG_LOG","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","50","property"
"RUNWEAVE_HOOK_DEBUG_LOG","scripts/dev/web.mjs","25","dynamic-key-candidate"
"RUNWEAVE_HOOK_ENDPOINT","backend/src/bootstrap/runtime-status.ts","15","property"
"RUNWEAVE_HOOK_ENDPOINT","backend/src/terminal/runtime/environment.ts","44","property"
"RUNWEAVE_HOOK_ENDPOINT","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","375","property"
"RUNWEAVE_HOOK_ENDPOINT","electron/resources/hooks/runweave-hook-bridge.cjs","375","property"
"RUNWEAVE_HOOK_ENDPOINT","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","375","property"
"RUNWEAVE_HOOK_ENDPOINT","scripts/dev/web.mjs","26","dynamic-key-candidate"
"RUNWEAVE_HOOK_NODE","electron/resources/hooks/feishu_stop_notify.sh","221","supplemental-literal"
"RUNWEAVE_HOOK_NODE","electron/resources/hooks/pi/bridge/feishu_stop_notify.sh","221","supplemental-literal"
"RUNWEAVE_HOOK_NODE","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","171","supplemental-literal"
"RUNWEAVE_HOOK_NODE","electron/resources/hooks/runweave-hook-bridge.cjs","171","supplemental-literal"
"RUNWEAVE_HOOK_NODE","packages/agent-bridge/hooks/feishu_stop_notify.sh","221","supplemental-literal"
"RUNWEAVE_HOOK_NODE","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","171","supplemental-literal"
"RUNWEAVE_HOOK_NODE","plugins/toolkit/hooks/feishu_stop_notify.sh","221","supplemental-literal"
"RUNWEAVE_HOOK_NODE","plugins/toolkit/hooks/runweave-hook-bridge.cjs","171","supplemental-literal"
"RUNWEAVE_HOOK_SOURCE","electron/resources/hooks/runweave-hook-dispatch.cjs","55","property"
"RUNWEAVE_HOOK_SUPPRESS_DESKTOP_NOTIFY","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","125","property"
"RUNWEAVE_HOOK_SUPPRESS_DESKTOP_NOTIFY","electron/resources/hooks/runweave-hook-bridge.cjs","125","property"
"RUNWEAVE_HOOK_SUPPRESS_DESKTOP_NOTIFY","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","125","property"
"RUNWEAVE_HOOK_SUPPRESS_FEISHU_NOTIFY","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","162","property"
"RUNWEAVE_HOOK_SUPPRESS_FEISHU_NOTIFY","electron/resources/hooks/runweave-hook-bridge.cjs","162","property"
"RUNWEAVE_HOOK_SUPPRESS_FEISHU_NOTIFY","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","162","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/bootstrap/runtime-services.ts","71","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/bootstrap/runtime-services.ts","224","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/index.ts","178","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/index.ts","188","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/index.ts","196","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/remote/routes.ts","65","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/routes/terminal/sessions/helpers.ts","78","property"
"RUNWEAVE_HOOK_TOKEN","backend/src/scheduled-tasks/providers/codex.ts","208","dynamic-key-candidate"
"RUNWEAVE_HOOK_TOKEN","backend/src/terminal/runtime/environment.ts","48","property"
"RUNWEAVE_HOOK_TOKEN","electron/resources/hooks/pi/bridge/runweave-hook-bridge.cjs","380","property"
"RUNWEAVE_HOOK_TOKEN","electron/resources/hooks/runweave-hook-bridge.cjs","380","property"
"RUNWEAVE_HOOK_TOKEN","packages/agent-bridge/hooks/runweave-hook-bridge.cjs","380","property"
"RUNWEAVE_HOOK_TOKEN","scripts/dev/web.mjs","27","dynamic-key-candidate"
"RUNWEAVE_IN_PROMPT_COMMAND","backend/src/terminal/runtime/shell-integration.ts","257","supplemental-literal"
"RUNWEAVE_IN_PROMPT_COMMAND","backend/src/terminal/runtime/shell-integration.ts","268","supplemental-literal"
"RUNWEAVE_IN_PROMPT_COMMAND","backend/src/terminal/runtime/shell-integration.ts","272","supplemental-literal"
"RUNWEAVE_ISOLATED_FRONTEND_DIST","electron/scripts/adhoc-sign-mac.js","30","property"
"RUNWEAVE_KEEP_ACTIVITY_VERIFY","scripts/verify/activity/foundation.ts","484","property"
"RUNWEAVE_KEEP_REPOSITORY_FIXTURE","scripts/evolution/verify-repository-identity.mjs","542","property"
"RUNWEAVE_LAST_COMMAND","backend/src/terminal/runtime/shell-integration.ts","261","supplemental-literal"
"RUNWEAVE_LAST_COMMAND","backend/src/terminal/runtime/shell-integration.ts","264","supplemental-literal"
"RUNWEAVE_LAST_COMMAND","backend/src/terminal/runtime/shell-integration.ts","269","supplemental-literal"
"RUNWEAVE_LAST_COMMAND","backend/src/terminal/runtime/shell-integration.ts","279","supplemental-literal"
"RUNWEAVE_LAST_COMMAND","backend/src/terminal/tmux/internals.ts","39","supplemental-literal"
"RUNWEAVE_LOCAL_UPDATE_APP_NAME","scripts/electron/dist-retry.mjs","312","property"
"RUNWEAVE_LOCAL_UPDATE_APP_NAME","scripts/electron/dist-retry.mjs","314","property"
"RUNWEAVE_LOCAL_UPDATE_APP_NAME","scripts/electron/local-update.mjs","12","property"
